name	created_on	nb_subjects	has_participant_tsv	has_participant_json	participant_columns	nb_sessions_tsv	nb_scans_tsv	nb_physio_files	nb_stim_files	has_phenotype_dir	has_stimuli_dir	eeg_file_formats	ieeg_file_formats	meg_file_formats	nb_meeg_channels	datatypes	sessions	tasks	size	license	authors	institutions	duration	references_and_links	raw	fmriprep	freesurfer	mriqc
CNEUROMOD_friends	Thu Apr 7 22:13:14 2005 +0000	6	True	True	['participant_id', 'age', 'sex', 'group']	0	326	0	0	False	True	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'fmap', 'func']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013', '014', '015', '016', '017', '018', '019', '020', '021', '022', '023', '024', '025', '026', '027', '028', '029', '030', '031', '032', '033', '034', '035', '036', '037', '038', '039', '040', '041', '042', '043', '044', '045', '046', '047', '048', '049', '050', '051', '052', '053', '054', '055', '056', '057', '058', '059', '060', '061', '062', '063', '064', '065', '066', '067', '070', '071', '072', '073', '074', '075', '076', '077', '078', '079', '081', '082', '083']	['s01e01a', 's01e01b', 's01e02a', 's01e02b', 's01e03a', 's01e03b', 's01e04a', 's01e04b', 's01e05a', 's01e05b', 's01e06a', 's01e06b', 's01e07a', 's01e07b', 's01e08a', 's01e08b', 's01e09a', 's01e09b', 's01e10a', 's01e10b', 's01e11a', 's01e11b', 's01e12a', 's01e12b', 's01e13a', 's01e13b', 's01e14a', 's01e14b', 's01e15a', 's01e15b', 's01e16a', 's01e16b', 's01e17a', 's01e17b', 's01e18a', 's01e18b', 's01e19a', 's01e19b', 's01e20a', 's01e20b', 's01e21a', 's01e21b', 's01e22a', 's01e22b', 's01e23a', 's01e23b', 's01e24a', 's01e24b', 's02e01a', 's02e01b', 's02e02a', 's02e02b', 's02e03a', 's02e03b', 's02e04a', 's02e04b', 's02e05a', 's02e05b', 's02e06a', 's02e06b', 's02e07a', 's02e07b', 's02e08a', 's02e08b', 's02e09a', 's02e09b', 's02e10a', 's02e10b', 's02e11a', 's02e11b', 's02e12a', 's02e12b', 's02e13a', 's02e13b', 's02e14a', 's02e14b', 's02e15a', 's02e15b', 's02e16a', 's02e16b', 's02e17a', 's02e17b', 's02e18a', 's02e18b', 's02e19a', 's02e19b', 's02e20a', 's02e20b', 's02e21a', 's02e21b', 's02e22a', 's02e22b', 's02e23a', 's02e23b', 's02e24a', 's02e24b', 's03e01a', 's03e01b', 's03e02a', 's03e02b', 's03e03a', 's03e03b', 's03e04a', 's03e04b', 's03e05a', 's03e05b', 's03e06a', 's03e06b', 's03e07a', 's03e07b', 's03e08a', 's03e08b', 's03e09a', 's03e09b', 's03e10a', 's03e10b', 's03e11a', 's03e11b', 's03e12a', 's03e12b', 's03e13a', 's03e13b', 's03e14a', 's03e14b', 's03e15a', 's03e15b', 's03e16a', 's03e16b', 's03e17a', 's03e17b', 's03e18a', 's03e18b', 's03e19a', 's03e19b', 's03e20a', 's03e20b', 's03e21a', 's03e21b', 's03e22a', 's03e22b', 's03e23a', 's03e23b', 's03e24a', 's03e24b', 's03e25a', 's03e25b', 's04e01a', 's04e01b', 's04e02a', 's04e02b', 's04e03a', 's04e03b', 's04e04a', 's04e04b', 's04e05a', 's04e05b', 's04e06a', 's04e06b', 's04e07a', 's04e07b', 's04e08a', 's04e08b', 's04e09a', 's04e09b', 's04e10a', 's04e10b', 's04e11a', 's04e11b', 's04e12a', 's04e12b', 's04e13a', 's04e13b', 's04e14a', 's04e14b', 's04e15a', 's04e15b', 's04e16a', 's04e16b', 's04e17a', 's04e17b', 's04e18a', 's04e18b', 's04e19a', 's04e19b', 's04e20a', 's04e20b', 's04e21a', 's04e21b', 's04e22a', 's04e22b', 's04e23a', 's04e23b', 's04e23c', 's04e23d', 's05e01a', 's05e01b', 's05e02a', 's05e02b', 's05e03a', 's05e03b', 's05e04a', 's05e04b', 's05e05a', 's05e05b', 's05e06a', 's05e06b', 's05e07a', 's05e07b', 's05e08a', 's05e08b', 's05e09a', 's05e09b', 's05e10a', 's05e10b', 's05e11a', 's05e11b', 's05e12a', 's05e12b', 's05e13a', 's05e13b', 's05e14a', 's05e14b', 's05e15a', 's05e15b', 's05e16a', 's05e16b', 's05e17a', 's05e17b', 's05e18a', 's05e18b', 's05e19a', 's05e19b', 's05e20a', 's05e20b', 's05e21a', 's05e21b', 's05e22a', 's05e22b', 's05e23a', 's05e23b', 's05e23c', 's05e23d', 's06e01a', 's06e01b', 's06e02a', 's06e02b', 's06e03a', 's06e03b', 's06e04a', 's06e04b', 's06e05a', 's06e05b', 's06e06a', 's06e06b', 's06e07a', 's06e07b', 's06e08a', 's06e08b', 's06e09a', 's06e09b', 's06e10a', 's06e10b', 's06e11a', 's06e11b', 's06e12a', 's06e12b', 's06e13a', 's06e13b', 's06e14a', 's06e14b', 's06e15a', 's06e15b', 's06e15c', 's06e15d', 's06e17a', 's06e17b', 's06e18a', 's06e18b', 's06e19a', 's06e19b', 's06e20a', 's06e20b', 's06e21a', 's06e21b', 's06e22a', 's06e22b', 's06e23a', 's06e23b', 's06e24a', 's06e24b', 's06e24c', 's06e24d']	755.1 GB	https://docs.cneuromod.ca/en/latest/ACCESS.html#data-transfer-agreement-(dta)	['Pierre Bellec', 'Julie Boyle', 'Basile Pinsard']	['IUGM, Chemin Queen-Mary 4565,Montreal,District,CA,H3W 1W5', 'IUGM, Chemin_Queen-Mary_4565_Montreal_District_CA_H3W_1W5', 'Institut_Universitaire_de_Geriatrie_de_Montreal, Chemin_Queen-Mary_4565_Montreal_District_CA_H3W_1W5']	{'func': {'s06e24d': [(0, nan)]}}	['https://docs.cneuromod.ca/']	git@github.com:courtois-neuromod/friends.git	n/a	n/a	n/a
CNEUROMOD_harrypotter	Thu Apr 7 22:13:15 2005 +0000	5	True	True	['participant_id', 'age', 'sex', 'group']	0	5	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'fmap', 'func']	[]	['harrypotter']	16.7 GB	https://docs.cneuromod.ca/en/latest/ACCESS.html#data-transfer-agreement-(dta)	['Pierre Bellec', 'Julie Boyle', 'Basile Pinsard']	['IUGM, Chemin_Queen-Mary_4565_Montreal_District_CA_H3W_1W5']	{'func': {'harrypotter': [(0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan)]}}	['https://docs.cneuromod.ca/']	git@github.com:courtois-neuromod/harrypotter.git	n/a	n/a	n/a
CNEUROMOD_hcptrt	Thu Apr 30 15:31:58 2020 -0400	6	True	True	['participant_id', 'age', 'sex', 'group']	0	61	0	0	False	True	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'fmap', 'func']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013']	['emotion', 'gambling', 'language', 'motor', 'relational', 'restingstate', 'social', 'wm']	109.0 GB	https://docs.cneuromod.ca/en/latest/ACCESS.html#data-transfer-agreement-(dta)	['Pierre Bellec', 'Julie Boyle', 'Basile Pinsard']	['IUGM, Chemin_Queen-Mary_4565_Montreal_District_CA_H3W_1W5']	{'func': {'wm': [(0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan)]}}	['https://docs.cneuromod.ca/']	git@github.com:courtois-neuromod/hcptrt.git	n/a	n/a	n/a
CNEUROMOD_movie10	Wed May 20 11:39:56 2020 -0400	6	True	False	['participant_id', 'age', 'sex', 'group']	0	67	0	0	False	True	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'fmap', 'func']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013']	['bourne01', 'bourne02', 'bourne03', 'bourne04', 'bourne05', 'bourne06', 'bourne07', 'bourne08', 'bourne09', 'bourne10', 'figures01', 'figures02', 'figures03', 'figures04', 'figures05', 'figures06', 'figures07', 'figures08', 'figures09', 'figures10', 'figures11', 'figures12', 'life01', 'life02', 'life03', 'life04', 'life05', 'wolf01', 'wolf02', 'wolf03', 'wolf04', 'wolf05', 'wolf06', 'wolf07', 'wolf08', 'wolf09', 'wolf10', 'wolf11', 'wolf12', 'wolf13', 'wolf14', 'wolf15', 'wolf16', 'wolf17']	152.1 GB	https://docs.cneuromod.ca/en/latest/ACCESS.html#data-transfer-agreement-(dta)	['Pierre Bellec', 'Julie Boyle', 'Basile Pinsard']	['IUGM, Chemin_Queen-Mary_4565_Montreal_District_CA_H3W_1W5']	{'func': {'wolf17': [(0, nan)]}}	['https://docs.cneuromod.ca/']	git@github.com:courtois-neuromod/movie10.git	n/a	n/a	n/a
CNEUROMOD_shinobi	Thu Apr 7 22:13:15 2005 +0000	4	True	True	['participant_id', 'age', 'sex', 'group']	0	47	0	0	False	True	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'fmap', 'func']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013', '014', '015']	['shinobi']	138.7 GB	TODO: choose a license, e.g. PDDL (http://opendatacommons.org/licenses/pddl/)	['TODO:', 'First1 Last1', 'First2 Last2', '...']	['IUGM', 'IUGM, Chemin_Queen-Mary_4565_Montreal_District_CA_H3W_1W5']	{'func': {'shinobi': [(0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan)]}}	['TODO', 'List of papers or websites']	git@github.com:courtois-neuromod/shinobi.git	n/a	n/a	n/a
CNEUROMOD_shinobi_training	Tue Feb 1 16:21:13 2022 -0500	4	False	False	[]	0	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['beh']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013', '014', '015', '016', '017', '018', '019', '020', '021', '022', '023', '024', '025', '026', '027', '028', '029', '030', '031', '032', '033', '034', '035', '036', '037', '038', '039', '040', '041', '042', '043', '044', '045', '046', '047', '048', '049', '050', '051', '052', '053', '054', '055', '056', '057', '058', '059', '060', '061', '062', '063', '064', '065', '066', '067', '068', '069', '070', '071', '072', '073', '074', '075', '076', '077', '078', '079', '080', '081', '082', '083', '084', '085', '086', '087', '088', '089', '090', '091', '092', '093', '094', '095', '096', '097', '098', '099', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110']	['shinobi']	71.9 MB	n/a	[]	[]	{}	[]	git@github.com:courtois-neuromod/shinobi_training.git	n/a	n/a	n/a
CORR_BMB_1	Fri May 5 00:23:03 2017 -0400	50	False	False	[]	50	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1']	['rest']	4.5 GB	n/a	[]	[]	{'func': {'rest': [(0, nan), (0, nan)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/BMB_1/.git	n/a	n/a	n/a
CORR_BNU_1	Fri May 5 00:23:06 2017 -0400	57	False	False	[]	57	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1', '2']	['rest']	7.0 GB	n/a	[]	[]	{'func': {'rest': [(200, 2.0), (200, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/BNU_1/.git	n/a	n/a	n/a
CORR_BNU_2	Fri May 5 00:23:09 2017 -0400	61	False	False	[]	61	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	6.1 GB	n/a	[]	[]	{'func': {'rest': [(240, 2.0), (420, 1.5)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/BNU_2/.git	n/a	n/a	n/a
CORR_BNU_3	Fri May 5 00:23:11 2017 -0400	48	False	False	[]	48	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1']	['rest']	8.3 GB	n/a	[]	[]	{'func': {'rest': [(240, 2.0), (240, 2.0), (240, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/BNU_3/.git	n/a	n/a	n/a
CORR_DC_1	Fri May 5 00:23:14 2017 -0400	114	False	False	[]	0	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2', '3', '4']	['rest']	8.9 GB	n/a	[]	[]	{'func': {'rest': [(120, 1.0), (120, 1.0), (120, 1.0), (120, 1.0), (120, 1.0), (120, 1.0), (120, 1.0), (120, 1.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/DC_1/.git	n/a	n/a	n/a
CORR_HNU_1	Fri May 5 00:23:18 2017 -0400	30	False	False	[]	30	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']	['rest']	28.5 GB	n/a	[]	[]	{'func': {'rest': [(300, 2.0), (300, 2.0), (300, 2.0), (300, 2.0), (300, 2.0), (300, 2.0), (300, 2.0), (300, 2.0), (300, 2.0), (300, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/HNU_1/.git	n/a	n/a	n/a
CORR_IACAS	Fri May 5 00:23:20 2017 -0400	28	False	False	[]	28	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2', '3']	['rest']	2.8 GB	n/a	[]	[]	{'func': {'rest': [(240, 2.0), (240, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IACAS/.git	n/a	n/a	n/a
CORR_IBA_TRT	Fri May 5 00:23:26 2017 -0400	36	False	False	[]	36	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['msit', 'rest']	7.7 GB	n/a	[]	[]	{'func': {'rest': [(343, 1.7574999), (343, 1.7549999)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IBA_TRT/.git	n/a	n/a	n/a
CORR_IPCAS_1	Fri May 5 00:23:29 2017 -0400	30	False	False	[]	30	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1', '2']	['rest']	5.9 GB	n/a	[]	[]	{'func': {'rest': [(205, 2.0), (205, 2.0), (205, 2.0), (205, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_1/.git	n/a	n/a	n/a
CORR_IPCAS_2	Fri May 5 00:23:32 2017 -0400	35	False	False	[]	34	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1', '2']	['rest']	4.3 GB	n/a	[]	[]	{'func': {'rest': [(212, 2.5), (212, 2.5)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_2/.git	n/a	n/a	n/a
CORR_IPCAS_3	Fri May 5 00:23:35 2017 -0400	36	False	False	[]	36	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	2.3 GB	n/a	[]	[]	{'func': {'rest': [(180, 2.0), (180, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_3/.git	n/a	n/a	n/a
CORR_IPCAS_4	Fri May 5 00:23:38 2017 -0400	20	False	False	[]	20	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1']	['rest']	1.1 GB	n/a	[]	[]	{'func': {'rest': [(180, 2.0), (180, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_4/.git	n/a	n/a	n/a
CORR_IPCAS_5	Fri May 5 00:23:40 2017 -0400	22	False	False	[]	22	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	3.2 GB	n/a	[]	[]	{'func': {'rest': [(300, 2.0), (300, 2.0), (300, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_5/.git	n/a	n/a	n/a
CORR_IPCAS_6	Fri May 5 00:23:43 2017 -0400	2	False	False	[]	2	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '10', '11', '12', '13', '14', '15', '2', '3', '4', '5', '6', '7', '8', '9']	['rest']	2.4 GB	n/a	[]	[]	{'func': {'rest': [(240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5), (240, 2.5)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_6/.git	n/a	n/a	n/a
CORR_IPCAS_7	Fri May 5 00:23:46 2017 -0400	74	False	False	[]	72	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1']	['rest']	6.3 GB	n/a	[]	[]	{'func': {'rest': [(184, 2.5), (184, 2.5)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_7/.git	n/a	n/a	n/a
CORR_IPCAS_8	Fri May 5 00:23:49 2017 -0400	13	False	False	[]	13	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1', '2']	['rest']	2.2 GB	n/a	[]	[]	{'func': {'rest': [(240, 2.0), (240, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_8/.git	n/a	n/a	n/a
CORR_JHNU	Fri May 5 00:23:52 2017 -0400	30	False	False	[]	30	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	2.1 GB	n/a	[]	[]	{'func': {'rest': [(250, 2.0), (250, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/JHNU/.git	n/a	n/a	n/a
CORR_LMU_1	Fri May 5 00:23:58 2017 -0400	27	False	False	[]	27	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1']	['rest']	14.6 GB	n/a	[]	[]	{'func': {'rest': [(180, 2.5), (180, 2.5), (180, 2.5), (180, 2.5), (180, 2.5)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/LMU_1/.git	n/a	n/a	n/a
CORR_LMU_2	Fri May 5 00:24:01 2017 -0400	40	False	False	[]	40	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1']	['rest']	3.5 GB	n/a	[]	[]	{'func': {'rest': [(120, 3.0124993), (120, 3.0124993), (120, 3.0099998), (120, 3.0099998)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/LMU_2/.git	n/a	n/a	n/a
CORR_LMU_3	Fri May 5 00:24:04 2017 -0400	25	False	False	[]	25	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	1.2 GB	n/a	[]	[]	{'func': {'rest': [(120, 3.0), (120, 3.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/LMU_3/.git	n/a	n/a	n/a
CORR_MPG_1	Fri May 5 00:24:06 2017 -0400	22	False	False	[]	22	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'fmap', 'func']	['1', '2']	['rest']	45.3 GB	n/a	[]	[]	{'func': {'rest': [(0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/MPG_1/.git	n/a	n/a	n/a
CORR_MRN	Fri May 5 00:24:09 2017 -0400	55	False	False	[]	54	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1', '2', '3']	['rest']	2.7 GB	n/a	[]	[]	{'func': {'rest': [(150, 2.0), (150, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/MRN/.git	n/a	n/a	n/a
CORR_NKI_TRT	Fri May 5 00:24:18 2017 -0400	24	False	False	[]	24	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1', '2']	['breathhold', 'checkerboard', 'eyemovement', 'rest']	43.0 GB	n/a	[]	[]	{'func': {'rest': [(120, 2.5), (900, 0.645), (404, 1.4), (899, 0.645), (120, 2.5), (403, 1.4)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/NKI_TRT/.git	n/a	n/a	n/a
